order_id,customer_id,product_sku,quantity,unit_price,total_amount,order_date,shipping_status,payment_method,shipping_address
ORD-L1714,CUST-251,PROD-A014,1,232.69,232.69,2023-05-23,Shipped,PAYPAL,"860 Park Place, Los Angeles, CA 90089"
ORD-L1715,CUST-280,PROD-A008,4,34.99,139.96,2023-05-23,Processing,AMAZON_PAY,"6283 River Drive, Denver, CO 80274"
ORD-L1716,CUST-180,PROD-A016,1,129.99,129.99,2023-05-23,Delivered,PAYPAL,"4011 Forest Avenue, Apt 31D, Denver, CO 80202"
ORD-L1717,CUST-097,PROD-A020,1,18.99,18.99,2023-05-23,Cancelled,DEBIT_CARD,"5449 Forest Avenue, Chicago, IL 60631"
ORD-L1718,CUST-425,PROD-A008,2,34.99,69.98,2023-05-23,Processing,PAYPAL,"8445 Park Place, San Diego, CA 92121"
ORD-L1719,CUST-099,PROD-A010,1,42.99,42.99,2023-05-24,Cancelled,CREDIT_CARD,"1470 Hill Street, Denver, CO 80273"
ORD-L1720,CUST-080,PROD-A006,1,349.99,349.99,2023-05-24,In Transit,DEBIT_CARD,"4955 Market Street, San Francisco, CA 94124"
ORD-L1721,CUST-299,PROD-A006,1,349.99,349.99,2023-05-24,Cancelled,CREDIT_CARD,"115 River Drive, Apt 50D, Denver, CO 80267"
ORD-L1722,CUST-318,PROD-A011,1,89.99,89.99,2023-05-24,Cancelled,PAYPAL,"5633 Washington Blvd, Denver, CO 80257"
ORD-L1723,CUST-412,PROD-A018,1,26,26,2023-05-24,Processing,DEBIT_CARD,"198 Park Place, Apt 24D, Philadelphia, PA 19091"
ORD-L1724,CUST-357,PROD-A014,1,249.99,249.99,2023-05-24,Delivered,PAYPAL,"6009 Main St, Apt 7C, Fort Worth, TX 76138"
ORD-L1725,CUST-103,PROD-A020,3,18.99,56.97,2023-05-25,Delivered,GIFT_CARD,"2405 Sunset Boulevard, Charlotte, NC 28256"
ORD-L1726,CUST-232,PROD-A015,2,47.82,95.65,2023-05-25,Processing,PAYPAL,"5761 Lake Road, Houston, TX 77012"
ORD-L1727,CUST-295,PROD-A002,1,17.73,17.73,2023-05-25,In Transit,PAYPAL,"6966 Cedar Lane, Apt 24C, Los Angeles, CA 90075"
ORD-L1728,CUST-290,PROD-A014,2,249.99,499.98,2023-05-25,Delivered,DEBIT_CARD,"1973 Market Street, Apt 18D, Austin, TX 78717"
ORD-L1729,CUST-218,PROD-A005,2,79.99,159.98,2023-05-25,Delivered,DEBIT_CARD,"2074 Park Place, Seattle, WA 98128"
ORD-L1730,CUST-476,PROD-A011,1,89.99,89.99,2023-05-25,Shipped,PAYPAL,"2944 Cedar Lane, Apt 10A, San Diego, CA 92148"
ORD-L1731,CUST-009,PROD-A019,3,8.99,26.97,2023-05-26,Cancelled,DEBIT_CARD,"6836 Main St, San Francisco, CA 94168"
ORD-L1732,CUST-309,PROD-A007,2,119.99,239.98,2023-05-26,Cancelled,AMAZON_PAY,"297 Oak Avenue, Indianapolis, IN 46235"
ORD-L1733,CUST-379,PROD-A010,1,42.99,42.99,2023-05-26,Processing,AMAZON_PAY,"7181 Oak Avenue, Apt 48A, Columbus, OH 43021"
ORD-L1734,CUST-462,PROD-A016,1,114.56,114.56,2023-05-26,Processing,DEBIT_CARD,"8089 Oak Avenue, Nashville, TN 37243"
ORD-L1735,CUST-125,PROD-A008,1,34.99,34.99,2023-05-26,Cancelled,PAYPAL,"5800 Park Place, Apt 42C, San Francisco, CA 94148"
ORD-L1736,CUST-217,PROD-A020,1,18.92,18.92,2023-05-26,Cancelled,GIFT_CARD,"2808 Broadway, Houston, TX 77034"
ORD-L1737,CUST-368,PROD-A002,1,19.99,19.99,2023-05-26,Processing,GIFT_CARD,"4440 Market Street, Apt 32A, Philadelphia, PA 19045"
ORD-L1738,CUST-259,PROD-A014,1,249.99,249.99,2023-05-26,In Transit,AMAZON_PAY,"7475 Forest Avenue, Charlotte, NC 28211"
ORD-L1739,CUST-346,PROD-A016,1,129.99,129.99,2023-05-26,In Transit,GIFT_CARD,"5391 Main St, Apt 4A, Seattle, WA 98143"
ORD-L1740,CUST-110,PROD-A001,1,299.99,299.99,2023-05-27,Shipped,PAYPAL,"5587 Main St, Apt 11D, Houston, TX 77077"
ORD-L1741,CUST-290,PROD-A019,2,8.48,16.95,2023-05-27,Shipped,CREDIT_CARD,"1973 Market Street, Apt 18D, Austin, TX 78717"
ORD-L1742,CUST-118,PROD-A010,1,42.99,42.99,2023-05-27,Delivered,GIFT_CARD,"831 Park Place, Apt 10A, Philadelphia, PA 19040"
ORD-L1743,CUST-431,PROD-A006,1,349.99,349.99,2023-05-27,Shipped,DEBIT_CARD,"7612 Forest Avenue, Apt 50B, Phoenix, AZ 85039"
ORD-L1744,CUST-291,PROD-A014,1,249.99,249.99,2023-05-28,Shipped,CREDIT_CARD,"6442 Main St, Los Angeles, CA 90022"
ORD-L1745,CUST-038,PROD-A013,1,64.99,64.99,2023-05-28,Shipped,PAYPAL,"2627 Forest Avenue, Apt 42D, Denver, CO 80258"
ORD-L1746,CUST-241,PROD-A008,1,33.22,33.22,2023-05-28,Delivered,CREDIT_CARD,"7289 Maple Drive, Apt 11A, San Francisco, CA 94127"
ORD-L1747,CUST-245,PROD-A009,1,99.99,99.99,2023-05-29,Shipped,AMAZON_PAY,"5370 Elm Avenue, Charlotte, NC 28271"
ORD-L1748,CUST-045,PROD-A011,4,89.99,359.96,2023-05-29,In Transit,PAYPAL,"4010 Maple Drive, Boston, MA 02195"
ORD-L1749,CUST-424,PROD-A008,1,34.99,34.99,2023-05-29,In Transit,AMAZON_PAY,"1730 Sunset Boulevard, Apt 12A, Philadelphia, PA 19093"
ORD-L1750,CUST-144,PROD-A018,1,26,26,2023-05-29,Delivered,DEBIT_CARD,"6959 Park Place, Seattle, WA 98124"
ORD-L1751,CUST-195,PROD-A012,1,79.99,79.99,2023-05-29,Cancelled,AMAZON_PAY,"2607 Broadway, San Antonio, TX 78276"
ORD-L1752,CUST-065,PROD-A004,1,149.99,149.99,2023-05-30,Cancelled,AMAZON_PAY,"5620 Sunset Boulevard, Fort Worth, TX 76134"
ORD-L1753,CUST-132,PROD-A017,1,98,98,2023-05-30,Processing,AMAZON_PAY,"1438 Market Street, Dallas, TX 75248"
ORD-L1754,CUST-166,PROD-A001,1,299.99,299.99,2023-05-30,Cancelled,PAYPAL,"7533 Maple Drive, Charlotte, NC 28240"
ORD-L1755,CUST-479,PROD-A006,1,345.07,345.07,2023-05-30,In Transit,GIFT_CARD,"7205 Park Place, San Antonio, TX 78259"
ORD-L1756,CUST-100,PROD-A015,1,45.85,45.85,2023-05-31,Shipped,GIFT_CARD,"5829 Sunset Boulevard, Apt 2A, Indianapolis, IN 46245"
ORD-L1757,CUST-052,PROD-A006,1,349.99,349.99,2023-05-31,Processing,CREDIT_CARD,"8880 Park Place, Jacksonville, FL 32028"
ORD-L1758,CUST-107,PROD-A015,1,49.99,49.99,2023-05-31,Shipped,DEBIT_CARD,"5196 Park Place, Denver, CO 80273"
ORD-L1759,CUST-190,PROD-A005,1,79.99,79.99,2023-05-31,Cancelled,GIFT_CARD,"5961 Maple Drive, Apt 14A, Charlotte, NC 28233"
ORD-L1760,CUST-010,PROD-A004,4,149.99,599.96,2023-06-01,Processing,DEBIT_CARD,"3080 River Drive, Apt 28B, Los Angeles, CA 90088"
ORD-L1761,CUST-444,PROD-A007,3,119.99,359.97,2023-06-01,In Transit,AMAZON_PAY,"1469 Cedar Lane, Houston, TX 77096"
ORD-L1762,CUST-270,PROD-A004,4,149.99,599.96,2023-06-01,In Transit,PAYPAL,"3736 Broadway, Indianapolis, IN 46272"
ORD-L1763,CUST-103,PROD-A014,1,249.99,249.99,2023-06-01,Shipped,GIFT_CARD,"2405 Sunset Boulevard, Charlotte, NC 28256"
ORD-L1764,CUST-223,PROD-A012,1,79.99,79.99,2023-06-01,In Transit,AMAZON_PAY,"7631 Broadway, Apt 25B, Phoenix, AZ 85000"
ORD-L1765,CUST-452,PROD-A012,1,79.99,79.99,2023-06-01,Shipped,AMAZON_PAY,"1019 Lake Road, Philadelphia, PA 19089"
ORD-L1766,CUST-086,PROD-A010,1,42.99,42.99,2023-06-02,Cancelled,PAYPAL,"6241 Oak Avenue, Apt 18C, Chicago, IL 60681"
ORD-L1767,CUST-309,PROD-A004,4,149.99,599.96,2023-06-02,Processing,DEBIT_CARD,"297 Oak Avenue, Indianapolis, IN 46235"
ORD-L1768,CUST-173,PROD-A010,1,36.61,36.61,2023-06-02,Delivered,AMAZON_PAY,"8707 Forest Avenue, Chicago, IL 60697"
ORD-L1769,CUST-098,PROD-A018,2,26,52,2023-06-02,Processing,GIFT_CARD,"7772 Oak Avenue, Apt 21C, Philadelphia, PA 19055"
ORD-L1770,CUST-439,PROD-A002,1,19.99,19.99,2023-06-02,Delivered,PAYPAL,"4305 Park Place, San Antonio, TX 78243"
ORD-L1771,CUST-403,PROD-A002,3,19.99,59.97,2023-06-02,Delivered,PAYPAL,"1820 Oak Avenue, San Antonio, TX 78280"
ORD-L1772,CUST-036,PROD-A009,1,99.99,99.99,2023-06-02,Processing,GIFT_CARD,"7965 Lake Road, Austin, TX 78760"
ORD-L1773,CUST-456,PROD-A004,1,149.99,149.99,2023-06-03,Cancelled,AMAZON_PAY,"2829 Market Street, Jacksonville, FL 32036"
ORD-L1774,CUST-019,PROD-A015,1,49.99,49.99,2023-06-03,Cancelled,CREDIT_CARD,"4985 Maple Drive, Apt 45B, Denver, CO 80254"
ORD-L1775,CUST-100,PROD-A001,1,271.53,271.53,2023-06-03,Shipped,AMAZON_PAY,"5829 Sunset Boulevard, Apt 2A, Indianapolis, IN 46245"
ORD-L1776,CUST-393,PROD-A002,1,19.99,19.99,2023-06-03,In Transit,PAYPAL,"5695 Hill Street, Apt 30C, San Diego, CA 92138"
ORD-L1777,CUST-136,PROD-A019,3,8.99,26.97,2023-06-03,In Transit,DEBIT_CARD,"7552 Elm Avenue, Jacksonville, FL 32051"
ORD-L1778,CUST-483,PROD-A006,2,349.99,699.98,2023-06-03,Shipped,AMAZON_PAY,"3228 River Drive, Columbus, OH 43044"
ORD-L1779,CUST-413,PROD-A020,1,18.99,18.99,2023-06-04,Shipped,PAYPAL,"6672 River Drive, Apt 12D, Boston, MA 02184"
ORD-L1780,CUST-141,PROD-A015,1,49.99,49.99,2023-06-04,Cancelled,GIFT_CARD,"1732 Pine Street, Los Angeles, CA 90061"
ORD-L1781,CUST-137,PROD-A016,1,129.99,129.99,2023-06-04,Processing,GIFT_CARD,"2914 Forest Avenue, Apt 38A, Los Angeles, CA 90069"
ORD-L1782,CUST-429,PROD-A012,1,79.99,79.99,2023-06-04,Cancelled,PAYPAL,"907 Oak Avenue, Apt 15B, Los Angeles, CA 90054"
ORD-L1783,CUST-315,PROD-A002,1,19.99,19.99,2023-06-04,Cancelled,AMAZON_PAY,"9086 Maple Drive, Jacksonville, FL 32091"
ORD-L1784,CUST-092,PROD-A004,3,149.99,449.97,2023-06-04,Cancelled,DEBIT_CARD,"6859 Forest Avenue, Apt 5C, New York, NY 10040"
ORD-L1785,CUST-401,PROD-A009,1,99.99,99.99,2023-06-04,Cancelled,PAYPAL,"5190 River Drive, Dallas, TX 75282"
ORD-L1786,CUST-022,PROD-A018,1,25.59,25.59,2023-06-05,Delivered,DEBIT_CARD,"8725 River Drive, Apt 41D, Boston, MA 02152"
ORD-L1787,CUST-091,PROD-A017,3,98,294,2023-06-05,In Transit,GIFT_CARD,"3674 Broadway, Nashville, TN 37298"
ORD-L1788,CUST-457,PROD-A002,3,19.99,59.97,2023-06-05,Processing,GIFT_CARD,"3245 Sunset Boulevard, Apt 27C, San Antonio, TX 78262"
ORD-L1789,CUST-315,PROD-A019,1,8.48,8.48,2023-06-05,Delivered,DEBIT_CARD,"9086 Maple Drive, Jacksonville, FL 32091"
ORD-L1790,CUST-395,PROD-A015,1,49.99,49.99,2023-06-05,Shipped,PAYPAL,"6329 Sunset Boulevard, Austin, TX 78706"
ORD-L1791,CUST-347,PROD-A020,1,18.99,18.99,2023-06-05,Cancelled,CREDIT_CARD,"526 Main St, Apt 36D, Philadelphia, PA 19023"
ORD-L1792,CUST-089,PROD-A002,1,19.99,19.99,2023-06-05,Delivered,PAYPAL,"8135 River Drive, Apt 47C, Houston, TX 77050"
ORD-L1793,CUST-426,PROD-A017,1,98,98,2023-06-05,Cancelled,AMAZON_PAY,"4523 Washington Blvd, Austin, TX 78747"
ORD-L1794,CUST-298,PROD-A011,2,89.99,179.98,2023-06-06,In Transit,PAYPAL,"7194 Forest Avenue, Los Angeles, CA 90070"
ORD-L1795,CUST-441,PROD-A001,1,299.99,299.99,2023-06-06,Processing,AMAZON_PAY,"7848 River Drive, Denver, CO 80278"
ORD-L1796,CUST-426,PROD-A003,1,12.99,12.99,2023-06-06,Processing,GIFT_CARD,"4523 Washington Blvd, Austin, TX 78747"
ORD-L1797,CUST-174,PROD-A011,1,89.99,89.99,2023-06-06,Cancelled,DEBIT_CARD,"3151 Oak Avenue, Jacksonville, FL 32022"
ORD-L1798,CUST-338,PROD-A011,1,89.99,89.99,2023-06-07,Shipped,AMAZON_PAY,"4734 Park Place, Apt 17D, Los Angeles, CA 90097"
ORD-L1799,CUST-053,PROD-A003,3,12.99,38.97,2023-06-07,Delivered,GIFT_CARD,"6984 Elm Avenue, Chicago, IL 60620"
ORD-L1800,CUST-433,PROD-A015,1,49.99,49.99,2023-06-07,Cancelled,PAYPAL,"3097 Forest Avenue, Apt 6A, Columbus, OH 43006"
ORD-L1801,CUST-460,PROD-A011,1,89.99,89.99,2023-06-07,Processing,CREDIT_CARD,"1680 Oak Avenue, Apt 9C, Columbus, OH 43011"
ORD-L1802,CUST-473,PROD-A001,1,299.99,299.99,2023-06-08,Delivered,GIFT_CARD,"1726 Market Street, Dallas, TX 75208"
ORD-L1803,CUST-275,PROD-A019,1,8.99,8.99,2023-06-08,Delivered,PAYPAL,"3306 Maple Drive, Seattle, WA 98123"
ORD-L1804,CUST-135,PROD-A013,1,64.99,64.99,2023-06-08,Shipped,CREDIT_CARD,"4120 Sunset Boulevard, San Francisco, CA 94113"
ORD-L1805,CUST-468,PROD-A004,1,149.99,149.99,2023-06-08,In Transit,GIFT_CARD,"382 Oak Avenue, Apt 31C, Charlotte, NC 28219"
ORD-L1806,CUST-348,PROD-A006,1,349.99,349.99,2023-06-08,In Transit,PAYPAL,"5596 Cedar Lane, Seattle, WA 98108"
ORD-L1807,CUST-163,PROD-A012,4,74.55,298.22,2023-06-09,Shipped,CREDIT_CARD,"7144 Lake Road, Austin, TX 78750"
ORD-L1808,CUST-400,PROD-A017,4,98,392,2023-06-09,Cancelled,CREDIT_CARD,"2028 Sunset Boulevard, Indianapolis, IN 46216"
ORD-L1809,CUST-111,PROD-A002,3,19.99,59.97,2023-06-09,Delivered,DEBIT_CARD,"5543 Oak Avenue, Dallas, TX 75225"
ORD-L1810,CUST-146,PROD-A003,1,12.99,12.99,2023-06-09,Delivered,PAYPAL,"2022 Maple Drive, Los Angeles, CA 90029"
ORD-L1811,CUST-478,PROD-A016,1,117.58,117.58,2023-06-09,In Transit,CREDIT_CARD,"6225 Washington Blvd, Fort Worth, TX 76167"
ORD-L1812,CUST-165,PROD-A012,1,79.99,79.99,2023-06-09,Processing,DEBIT_CARD,"6073 Broadway, Seattle, WA 98145"
ORD-L1813,CUST-090,PROD-A004,1,133.9,133.9,2023-06-10,Delivered,DEBIT_CARD,"2616 Park Place, Apt 30B, Fort Worth, TX 76181"
ORD-L1814,CUST-382,PROD-A017,1,88.56,88.56,2023-06-10,In Transit,CREDIT_CARD,"2514 Oak Avenue, Apt 47B, Fort Worth, TX 76160"
ORD-L1815,CUST-122,PROD-A005,2,79.99,159.98,2023-06-10,Delivered,CREDIT_CARD,"4505 Pine Street, Chicago, IL 60619"
ORD-L1816,CUST-130,PROD-A017,1,98,98,2023-06-10,Cancelled,CREDIT_CARD,"3598 Washington Blvd, New York, NY 10061"
ORD-L1817,CUST-042,PROD-A010,1,42.99,42.99,2023-06-11,In Transit,PAYPAL,"1005 Market Street, San Francisco, CA 94128"
ORD-L1818,CUST-367,PROD-A013,3,64.3,192.89,2023-06-11,Shipped,AMAZON_PAY,"7940 Lake Road, Denver, CO 80295"
ORD-L1819,CUST-190,PROD-A002,1,19.99,19.99,2023-06-11,Cancelled,AMAZON_PAY,"5961 Maple Drive, Apt 14A, Charlotte, NC 28233"
ORD-L1820,CUST-231,PROD-A020,1,18.99,18.99,2023-06-11,Delivered,PAYPAL,"2182 Oak Avenue, New York, NY 10027"
ORD-L1821,CUST-451,PROD-A007,2,119.99,239.98,2023-06-11,Delivered,DEBIT_CARD,"975 Oak Avenue, Apt 49A, Los Angeles, CA 90018"
ORD-L1822,CUST-424,PROD-A016,1,129.99,129.99,2023-06-12,Cancelled,GIFT_CARD,"1730 Sunset Boulevard, Apt 12A, Philadelphia, PA 19093"
ORD-L1823,CUST-204,PROD-A018,3,23.53,70.6,2023-06-12,In Transit,PAYPAL,"6629 Hill Street, Apt 44C, Nashville, TN 37220"
ORD-L1824,CUST-188,PROD-A012,1,79.99,79.99,2023-06-12,Processing,AMAZON_PAY,"4906 Main St, Apt 39C, San Antonio, TX 78270"
ORD-L1825,CUST-022,PROD-A014,2,214.84,429.69,2023-06-12,Processing,PAYPAL,"8725 River Drive, Apt 41D, Boston, MA 02152"
ORD-L1826,CUST-261,PROD-A020,1,18.99,18.99,2023-06-12,Shipped,AMAZON_PAY,"1295 Main St, Apt 24D, Chicago, IL 60613"
ORD-L1827,CUST-171,PROD-A005,1,79.99,79.99,2023-06-13,In Transit,DEBIT_CARD,"4142 Elm Avenue, Dallas, TX 75214"
ORD-L1828,CUST-473,PROD-A005,3,79.99,239.97,2023-06-13,In Transit,GIFT_CARD,"1726 Market Street, Dallas, TX 75208"
ORD-L1829,CUST-441,PROD-A007,2,119.99,239.98,2023-06-13,Processing,DEBIT_CARD,"7848 River Drive, Denver, CO 80278"
ORD-L1830,CUST-498,PROD-A003,1,12.99,12.99,2023-06-13,Shipped,CREDIT_CARD,"6415 Washington Blvd, Apt 42D, Dallas, TX 75214"
ORD-L1831,CUST-488,PROD-A016,1,121.81,121.81,2023-06-13,Shipped,AMAZON_PAY,"4221 Pine Street, Apt 9B, Denver, CO 80242"
ORD-L1832,CUST-283,PROD-A015,1,49.99,49.99,2023-06-14,Processing,AMAZON_PAY,"4121 Sunset Boulevard, Apt 32D, Seattle, WA 98103"
ORD-L1833,CUST-138,PROD-A004,1,149.99,149.99,2023-06-14,Cancelled,DEBIT_CARD,"3339 Sunset Boulevard, Columbus, OH 43098"
ORD-L1834,CUST-038,PROD-A010,4,42.99,171.96,2023-06-14,Shipped,AMAZON_PAY,"2627 Forest Avenue, Apt 42D, Denver, CO 80258"
ORD-L1835,CUST-447,PROD-A013,1,64.99,64.99,2023-06-14,In Transit,PAYPAL,"8573 Maple Drive, Fort Worth, TX 76153"
ORD-L1836,CUST-387,PROD-A009,1,99.99,99.99,2023-06-15,Shipped,CREDIT_CARD,"4126 Oak Avenue, Seattle, WA 98139"
ORD-L1837,CUST-164,PROD-A001,1,263.02,263.02,2023-06-15,Delivered,GIFT_CARD,"5555 Market Street, Boston, MA 02175"
ORD-L1838,CUST-322,PROD-A007,1,119.99,119.99,2023-06-15,Processing,DEBIT_CARD,"6289 Washington Blvd, Apt 1C, Nashville, TN 37264"
ORD-L1839,CUST-466,PROD-A012,1,79.99,79.99,2023-06-15,In Transit,DEBIT_CARD,"6673 Sunset Boulevard, Apt 10A, New York, NY 10084"
ORD-L1840,CUST-472,PROD-A020,3,18.99,56.97,2023-06-15,Shipped,PAYPAL,"8649 Broadway, Indianapolis, IN 46246"
ORD-L1841,CUST-342,PROD-A016,1,129.99,129.99,2023-06-15,Processing,AMAZON_PAY,"6627 Cedar Lane, Jacksonville, FL 32035"
ORD-L1842,CUST-249,PROD-A016,1,129.99,129.99,2023-06-15,Delivered,GIFT_CARD,"2045 Elm Avenue, Columbus, OH 43017"
ORD-L1843,CUST-176,PROD-A010,1,42.99,42.99,2023-06-16,Shipped,GIFT_CARD,"8203 Lake Road, Apt 40B, Chicago, IL 60622"
ORD-L1844,CUST-489,PROD-A014,1,249.99,249.99,2023-06-16,In Transit,DEBIT_CARD,"6328 Lake Road, Denver, CO 80232"
ORD-L1845,CUST-084,PROD-A003,1,12.99,12.99,2023-06-16,Processing,PAYPAL,"4513 Main St, Fort Worth, TX 76145"
ORD-L1846,CUST-419,PROD-A018,3,26,78,2023-06-16,Cancelled,DEBIT_CARD,"4274 Park Place, San Antonio, TX 78297"
ORD-L1847,CUST-403,PROD-A014,2,249.99,499.98,2023-06-16,In Transit,AMAZON_PAY,"1820 Oak Avenue, San Antonio, TX 78280"
ORD-L1848,CUST-115,PROD-A012,1,79.99,79.99,2023-06-17,Processing,CREDIT_CARD,"629 Main St, Charlotte, NC 28267"
ORD-L1849,CUST-328,PROD-A004,4,133.48,533.91,2023-06-17,Cancelled,GIFT_CARD,"1674 Cedar Lane, Apt 24A, Phoenix, AZ 85094"
ORD-L1850,CUST-152,PROD-A011,3,89.99,269.97,2023-06-17,Shipped,PAYPAL,"6981 River Drive, Phoenix, AZ 85022"
ORD-L1851,CUST-359,PROD-A008,1,34.99,34.99,2023-06-17,Delivered,AMAZON_PAY,"7915 Main St, Phoenix, AZ 85097"
ORD-L1852,CUST-177,PROD-A009,1,99.99,99.99,2023-06-17,Delivered,GIFT_CARD,"3754 Cedar Lane, Austin, TX 78712"
ORD-L1853,CUST-189,PROD-A006,1,349.99,349.99,2023-06-17,Delivered,DEBIT_CARD,"2884 Park Place, Apt 17C, Nashville, TN 37245"
ORD-L1854,CUST-496,PROD-A010,1,42.99,42.99,2023-06-17,Shipped,PAYPAL,"4927 Lake Road, Dallas, TX 75226"
ORD-L1855,CUST-077,PROD-A019,1,8.99,8.99,2023-06-17,Delivered,DEBIT_CARD,"2960 Washington Blvd, Indianapolis, IN 46269"
ORD-L1856,CUST-410,PROD-A008,1,34.99,34.99,2023-06-18,Processing,AMAZON_PAY,"2677 Sunset Boulevard, Apt 4A, Los Angeles, CA 90016"
ORD-L1857,CUST-280,PROD-A016,1,122.58,122.58,2023-06-18,Processing,DEBIT_CARD,"6283 River Drive, Denver, CO 80274"
ORD-L1858,CUST-008,PROD-A014,1,249.99,249.99,2023-06-18,Processing,GIFT_CARD,"5250 Oak Avenue, Seattle, WA 98196"
ORD-L1859,CUST-183,PROD-A013,4,64.99,259.96,2023-06-18,Shipped,PAYPAL,"316 Elm Avenue, Jacksonville, FL 32065"
ORD-L1860,CUST-214,PROD-A018,1,26,26,2023-06-18,Shipped,AMAZON_PAY,"2557 Pine Street, Apt 5B, Los Angeles, CA 90073"
ORD-L1861,CUST-462,PROD-A003,1,12.99,12.99,2023-06-19,Shipped,GIFT_CARD,"8089 Oak Avenue, Nashville, TN 37243"
ORD-L1862,CUST-178,PROD-A008,4,34.99,139.96,2023-06-19,Delivered,AMAZON_PAY,"348 Pine Street, Apt 47A, Nashville, TN 37226"
ORD-L1863,CUST-326,PROD-A011,1,89.99,89.99,2023-06-19,Cancelled,CREDIT_CARD,"5926 Cedar Lane, Dallas, TX 75222"
ORD-L1864,CUST-259,PROD-A002,1,19.99,19.99,2023-06-19,Cancelled,DEBIT_CARD,"7475 Forest Avenue, Charlotte, NC 28211"
ORD-L1865,CUST-314,PROD-A015,1,43.92,43.92,2023-06-20,Cancelled,AMAZON_PAY,"147 Park Place, Columbus, OH 43063"
ORD-L1866,CUST-475,PROD-A007,1,119.99,119.99,2023-06-20,Processing,GIFT_CARD,"979 Maple Drive, Charlotte, NC 28282"
ORD-L1867,CUST-100,PROD-A015,2,49.99,99.98,2023-06-20,Shipped,AMAZON_PAY,"5829 Sunset Boulevard, Apt 2A, Indianapolis, IN 46245"
ORD-L1868,CUST-355,PROD-A008,3,34.99,104.97,2023-06-20,Shipped,GIFT_CARD,"1828 Maple Drive, Apt 7D, Columbus, OH 43023"
ORD-L1869,CUST-038,PROD-A001,1,299.99,299.99,2023-06-20,Processing,GIFT_CARD,"2627 Forest Avenue, Apt 42D, Denver, CO 80258"
ORD-L1870,CUST-137,PROD-A014,1,249.99,249.99,2023-06-21,Shipped,DEBIT_CARD,"2914 Forest Avenue, Apt 38A, Los Angeles, CA 90069"
ORD-L1871,CUST-140,PROD-A002,3,19.99,59.97,2023-06-21,Cancelled,CREDIT_CARD,"1645 Oak Avenue, San Antonio, TX 78262"
ORD-L1872,CUST-289,PROD-A020,1,18.99,18.99,2023-06-21,Delivered,DEBIT_CARD,"6813 Washington Blvd, Jacksonville, FL 32052"
ORD-L1873,CUST-028,PROD-A009,4,99.99,399.96,2023-06-21,In Transit,DEBIT_CARD,"7675 Pine Street, Apt 1D, Charlotte, NC 28237"
ORD-L1874,CUST-168,PROD-A005,1,72.7,72.7,2023-06-21,Delivered,GIFT_CARD,"4655 River Drive, Nashville, TN 37202"
ORD-L1875,CUST-418,PROD-A014,1,249.99,249.99,2023-06-21,Cancelled,AMAZON_PAY,"5540 Sunset Boulevard, New York, NY 10028"
ORD-L1876,CUST-486,PROD-A012,1,79.99,79.99,2023-06-21,Delivered,GIFT_CARD,"5104 River Drive, Apt 47A, New York, NY 10058"
ORD-L1877,CUST-070,PROD-A012,1,79.99,79.99,2023-06-22,Delivered,DEBIT_CARD,"6015 Lake Road, Austin, TX 78784"
ORD-L1878,CUST-130,PROD-A015,3,49.99,149.97,2023-06-22,In Transit,CREDIT_CARD,"3598 Washington Blvd, New York, NY 10061"
ORD-L1879,CUST-144,PROD-A007,4,119.99,479.96,2023-06-22,Delivered,PAYPAL,"6959 Park Place, Seattle, WA 98124"
ORD-L1880,CUST-004,PROD-A013,1,64.99,64.99,2023-06-23,Processing,AMAZON_PAY,"9080 Hill Street, Apt 18C, Boston, MA 02188"
ORD-L1881,CUST-232,PROD-A015,2,46.78,93.56,2023-06-23,Shipped,PAYPAL,"5761 Lake Road, Houston, TX 77012"
ORD-L1882,CUST-325,PROD-A005,4,79.99,319.96,2023-06-23,Shipped,PAYPAL,"1133 Cedar Lane, Apt 40D, Dallas, TX 75282"
ORD-L1883,CUST-228,PROD-A019,3,8.99,26.97,2023-06-23,In Transit,AMAZON_PAY,"7313 Cedar Lane, Apt 40D, Charlotte, NC 28235"
ORD-L1884,CUST-075,PROD-A010,1,42.99,42.99,2023-06-23,Processing,GIFT_CARD,"5173 Washington Blvd, Philadelphia, PA 19055"
ORD-L1885,CUST-103,PROD-A003,3,12.99,38.97,2023-06-24,Shipped,CREDIT_CARD,"2405 Sunset Boulevard, Charlotte, NC 28256"
ORD-L1886,CUST-411,PROD-A007,1,119.99,119.99,2023-06-24,Shipped,CREDIT_CARD,"7250 Main St, San Diego, CA 92182"
ORD-L1887,CUST-337,PROD-A012,3,79.99,239.97,2023-06-24,Cancelled,PAYPAL,"5511 Market Street, San Francisco, CA 94192"
ORD-L1888,CUST-200,PROD-A015,1,49.99,49.99,2023-06-24,Shipped,CREDIT_CARD,"4550 Forest Avenue, Austin, TX 78757"
ORD-L1889,CUST-091,PROD-A015,1,49.99,49.99,2023-06-25,Processing,DEBIT_CARD,"3674 Broadway, Nashville, TN 37298"
ORD-L1890,CUST-252,PROD-A015,4,49.99,199.96,2023-06-25,Delivered,GIFT_CARD,"4607 River Drive, Chicago, IL 60684"
ORD-L1891,CUST-363,PROD-A009,1,99.99,99.99,2023-06-25,Cancelled,CREDIT_CARD,"2663 Washington Blvd, San Antonio, TX 78267"
ORD-L1892,CUST-428,PROD-A003,3,12.99,38.97,2023-06-25,Cancelled,PAYPAL,"8919 Oak Avenue, Apt 33A, Philadelphia, PA 19079"
