account_id,promotion_applied,quantity,order,customer,product,unit,total,shipping,payment,
ACC-02241,,1.0,SALE-03034,"3653 Main St #193, Phoenix, AZ 85001",ITEM-3020,18.67,18.67,In Transit,PayPal,third_system_sales.json
ACC-02241,,1.0,SALE-03034,"3653 Main St #193, Phoenix, AZ 85001",ITEM-3020,18.67,18.67,In Transit,PayPal,third_system_sales.json
ACC-02241,,1.0,SALE-03034,"3653 Main St #193, Phoenix, AZ 85001",ITEM-3020,18.67,18.67,In Transit,PayPal,third_system_sales.json
ACC-02487,,1.0,SALE-03035,"5312 Forest Ave #32, San Francisco, CA 94102",ITEM-3015,54.68,54.68,Completed,Bank Transfer,third_system_sales.json
ACC-02487,,1.0,SALE-03035,"5312 Forest Ave #32, San Francisco, CA 94102",ITEM-3015,54.68,54.68,Completed,Bank Transfer,third_system_sales.json
ACC-02487,,1.0,SALE-03035,"5312 Forest Ave #32, San Francisco, CA 94102",ITEM-3015,54.68,54.68,Completed,Bank Transfer,third_system_sales.json
ACC-02487,,1.0,SALE-03035,"5312 Forest Ave #32, San Francisco, CA 94102",ITEM-3015,54.68,54.68,Completed,Bank Transfer,third_system_sales.json
ACC-02487,,1.0,SALE-03035,"5312 Forest Ave #32, San Francisco, CA 94102",ITEM-3015,54.68,54.68,Completed,Bank Transfer,third_system_sales.json
ACC-02078,,1.0,SALE-03036,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3003,14.26,14.26,Cancelled,Bank Transfer,third_system_sales.json
ACC-02078,,1.0,SALE-03036,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3003,14.26,14.26,Cancelled,Bank Transfer,third_system_sales.json
ACC-02078,,1.0,SALE-03036,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3003,14.26,14.26,Cancelled,Bank Transfer,third_system_sales.json
ACC-02078,,1.0,SALE-03036,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3003,14.26,14.26,Cancelled,Bank Transfer,third_system_sales.json
ACC-02078,,1.0,SALE-03036,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3003,14.26,14.26,Cancelled,Bank Transfer,third_system_sales.json
ACC-02187,,3.0,SALE-03037,"5534 Forest Ave, Austin, Texas 78704",ITEM-3018,26.2,78.6,Completed,PayPal,third_system_sales.json
ACC-02187,,3.0,SALE-03037,"5534 Forest Ave, Austin, Texas 78704",ITEM-3018,26.2,78.6,Completed,PayPal,third_system_sales.json
ACC-02187,,3.0,SALE-03037,"5534 Forest Ave, Austin, Texas 78704",ITEM-3018,26.2,78.6,Completed,PayPal,third_system_sales.json
ACC-02187,,3.0,SALE-03037,"5534 Forest Ave, Austin, Texas 78704",ITEM-3018,26.2,78.6,Completed,PayPal,third_system_sales.json
ACC-02187,,3.0,SALE-03037,"5534 Forest Ave, Austin, Texas 78704",ITEM-3018,26.2,78.6,Completed,PayPal,third_system_sales.json
ACC-02494,,1.0,SALE-03038,"2911 Market St, Columbus, OH 43004",ITEM-3017,107.6,107.6,Pending,Cash on Delivery,third_system_sales.json
ACC-02494,,1.0,SALE-03038,"2911 Market St, Columbus, OH 43004",ITEM-3017,107.6,107.6,Pending,Cash on Delivery,third_system_sales.json
ACC-02494,,1.0,SALE-03038,"2911 Market St, Columbus, OH 43004",ITEM-3017,107.6,107.6,Pending,Cash on Delivery,third_system_sales.json
ACC-02494,,1.0,SALE-03038,"2911 Market St, Columbus, OH 43004",ITEM-3017,107.6,107.6,Pending,Cash on Delivery,third_system_sales.json
ACC-02494,,1.0,SALE-03038,"2911 Market St, Columbus, OH 43004",ITEM-3017,107.6,107.6,Pending,Cash on Delivery,third_system_sales.json
,PRIME_DISCOUNT,3.0,2023-01-07T06:13:26.132Z,USER-1275,B09KLDX7M3,129.99,389.97,Seller,AmEx,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-01-07T11:56:11.361Z,USER-1217,B09CDTHXNL,119.99,119.99,Seller,PayPal,modern_sales.csv
,PRIME_DISCOUNT,2.0,2023-01-07T18:03:56.185Z,USER-1310,B09C5RK5TV,74.99,149.98,FBA,Debit,modern_sales.csv
,COUPON_10,3.0,2023-01-07T19:29:52.546Z,USER-1219,B08N5WRWNW,139.99,419.97,FBM,MasterCard,modern_sales.csv
,,1.0,2023-01-07T23:31:27.374Z,USER-1199,B07ZPML163,69.99,69.99,FBM,Discover,modern_sales.csv
ACC-02433,,1.0,SALE-03039,"3538 Center St, Atlanta, GA 30301",ITEM-3001,289.35,289.35,In Transit,Cash on Delivery,third_system_sales.json
ACC-02433,,1.0,SALE-03039,"3538 Center St, Atlanta, GA 30301",ITEM-3001,289.35,289.35,In Transit,Cash on Delivery,third_system_sales.json
ACC-02433,,1.0,SALE-03039,"3538 Center St, Atlanta, GA 30301",ITEM-3001,289.35,289.35,In Transit,Cash on Delivery,third_system_sales.json
ACC-02475,,1.0,SALE-03040,"3001 River Dr #165, Austin, TX 78701",ITEM-3013,65.55,65.55,Delivered,Cash on Delivery,third_system_sales.json
ACC-02475,,1.0,SALE-03040,"3001 River Dr #165, Austin, TX 78701",ITEM-3013,65.55,65.55,Delivered,Cash on Delivery,third_system_sales.json
ACC-02475,,1.0,SALE-03040,"3001 River Dr #165, Austin, TX 78701",ITEM-3013,65.55,65.55,Delivered,Cash on Delivery,third_system_sales.json
ACC-02162,,3.0,SALE-03041,"7512 River Dr, Seattle, WA 98109",ITEM-3015,54.68,164.04,Completed,Cash on Delivery,third_system_sales.json
ACC-02162,,3.0,SALE-03041,"7512 River Dr, Seattle, WA 98109",ITEM-3015,54.68,164.04,Completed,Cash on Delivery,third_system_sales.json
ACC-02162,,3.0,SALE-03041,"7512 River Dr, Seattle, WA 98109",ITEM-3015,54.68,164.04,Completed,Cash on Delivery,third_system_sales.json
,LIGHTNING_DEAL,4.0,2023-01-08T02:55:49.886Z,USER-1385,B07YNK87DD,39.99,159.96,Seller,Discover,modern_sales.csv
,COUPON_10,1.0,2023-01-08T06:51:39.659Z,USER-1373,B09PQXDM7V,16.99,16.99,FBA,PayPal,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-01-08T10:09:18.618Z,USER-1243,B07XJ8C8F5,54.99,54.99,FBM,MasterCard,modern_sales.csv
,,4.0,2023-01-08T16:10:40.631Z,USER-1249,B09CDTHXNL,119.99,479.96,FBA,MasterCard,modern_sales.csv
ACC-02401,,3.0,SALE-03042,"7408 Sunset Blvd, Seattle, WA 98101",ITEM-3013,65.55,196.65,Processing,Bank Transfer,third_system_sales.json
ACC-02401,,3.0,SALE-03042,"7408 Sunset Blvd, Seattle, WA 98101",ITEM-3013,65.55,196.65,Processing,Bank Transfer,third_system_sales.json
ACC-02401,,3.0,SALE-03042,"7408 Sunset Blvd, Seattle, WA 98101",ITEM-3013,65.55,196.65,Processing,Bank Transfer,third_system_sales.json
ACC-02401,,3.0,SALE-03042,"7408 Sunset Blvd, Seattle, WA 98101",ITEM-3013,65.55,196.65,Processing,Bank Transfer,third_system_sales.json
ACC-02401,,3.0,SALE-03042,"7408 Sunset Blvd, Seattle, WA 98101",ITEM-3013,65.55,196.65,Processing,Bank Transfer,third_system_sales.json
ACC-02270,,2.0,SALE-03043,"4330 Center St, Philadelphia, PA 19019",ITEM-3011,95.37,190.74,Processing,PayPal,third_system_sales.json
ACC-02270,,2.0,SALE-03043,"4330 Center St, Philadelphia, PA 19019",ITEM-3011,95.37,190.74,Processing,PayPal,third_system_sales.json
ACC-02270,,2.0,SALE-03043,"4330 Center St, Philadelphia, PA 19019",ITEM-3011,95.37,190.74,Processing,PayPal,third_system_sales.json
ACC-02270,,2.0,SALE-03043,"4330 Center St, Philadelphia, PA 19019",ITEM-3011,95.37,190.74,Processing,PayPal,third_system_sales.json
ACC-02270,,2.0,SALE-03043,"4330 Center St, Philadelphia, PA 19019",ITEM-3011,95.37,190.74,Processing,PayPal,third_system_sales.json
ACC-02343,,1.0,SALE-03044,"1977 Main St #180, Houston, TX 77001",ITEM-3006,370.64,370.64,Cancelled,Digital Wallet,third_system_sales.json
ACC-02343,,1.0,SALE-03044,"1977 Main St #180, Houston, TX 77001",ITEM-3006,370.64,370.64,Cancelled,Digital Wallet,third_system_sales.json
ACC-02343,,1.0,SALE-03044,"1977 Main St #180, Houston, TX 77001",ITEM-3006,370.64,370.64,Cancelled,Digital Wallet,third_system_sales.json
ACC-02343,,1.0,SALE-03044,"1977 Main St #180, Houston, TX 77001",ITEM-3006,370.64,370.64,Cancelled,Digital Wallet,third_system_sales.json
ACC-02343,,1.0,SALE-03044,"1977 Main St #180, Houston, TX 77001",ITEM-3006,370.64,370.64,Cancelled,Digital Wallet,third_system_sales.json
ACC-02169,,1.0,SALE-03045,"7553 Spring St, San Francisco, CA 94120",ITEM-3020,18.67,18.67,In Transit,Digital Wallet,third_system_sales.json
ACC-02169,,1.0,SALE-03045,"7553 Spring St, San Francisco, CA 94120",ITEM-3020,18.67,18.67,In Transit,Digital Wallet,third_system_sales.json
ACC-02169,,1.0,SALE-03045,"7553 Spring St, San Francisco, CA 94120",ITEM-3020,18.67,18.67,In Transit,Digital Wallet,third_system_sales.json
ACC-02169,,1.0,SALE-03045,"7553 Spring St, San Francisco, CA 94120",ITEM-3020,18.67,18.67,In Transit,Digital Wallet,third_system_sales.json
ACC-02169,,1.0,SALE-03045,"7553 Spring St, San Francisco, CA 94120",ITEM-3020,18.67,18.67,In Transit,Digital Wallet,third_system_sales.json
ACC-02332,,1.0,SALE-03046,"2780 Sunset Blvd #196, Boston, MA 02101",ITEM-3012,86.4,86.4,Cancelled,PayPal,third_system_sales.json
ACC-02332,,1.0,SALE-03046,"2780 Sunset Blvd #196, Boston, MA 02101",ITEM-3012,86.4,86.4,Cancelled,PayPal,third_system_sales.json
ACC-02332,,1.0,SALE-03046,"2780 Sunset Blvd #196, Boston, MA 02101",ITEM-3012,86.4,86.4,Cancelled,PayPal,third_system_sales.json
ACC-02332,,1.0,SALE-03046,"2780 Sunset Blvd #196, Boston, MA 02101",ITEM-3012,86.4,86.4,Cancelled,PayPal,third_system_sales.json
ACC-02332,,1.0,SALE-03046,"2780 Sunset Blvd #196, Boston, MA 02101",ITEM-3012,86.4,86.4,Cancelled,PayPal,third_system_sales.json
,PRIME_DISCOUNT,1.0,2023-01-09T00:22:17.025Z,USER-1449,B07XJ8C8F5,54.99,54.99,Seller,AmEx,modern_sales.csv
,PRIME_DISCOUNT,1.0,2023-01-09T04:51:12.564Z,USER-1007,B09CDTHXNL,119.99,119.99,FBA,Discover,modern_sales.csv
,,2.0,2023-01-09T13:04:13.673Z,USER-1351,B09PQXDM7V,16.99,33.98,FBA,PayPal,modern_sales.csv
,,1.0,2023-01-09T19:25:49.592Z,USER-1169,B09C5RK5TV,74.99,74.99,FBM,Discover,modern_sales.csv
ACC-02303,,1.0,SALE-03047,"3439 Pine St, Miami, FL 33101",ITEM-3013,65.55,65.55,Cancelled,PayPal,third_system_sales.json
ACC-02303,,1.0,SALE-03047,"3439 Pine St, Miami, FL 33101",ITEM-3013,65.55,65.55,Cancelled,PayPal,third_system_sales.json
ACC-02303,,1.0,SALE-03047,"3439 Pine St, Miami, FL 33101",ITEM-3013,65.55,65.55,Cancelled,PayPal,third_system_sales.json
ACC-02303,,1.0,SALE-03047,"3439 Pine St, Miami, FL 33101",ITEM-3013,65.55,65.55,Cancelled,PayPal,third_system_sales.json
ACC-02303,,1.0,SALE-03047,"3439 Pine St, Miami, FL 33101",ITEM-3013,65.55,65.55,Cancelled,PayPal,third_system_sales.json
ACC-02303,,1.0,SALE-03047,"3439 Pine St, Miami, FL 33101",ITEM-3013,65.55,65.55,Cancelled,PayPal,third_system_sales.json
ACC-02303,,1.0,SALE-03047,"3439 Pine St, Miami, FL 33101",ITEM-3013,65.55,65.55,Cancelled,PayPal,third_system_sales.json
ACC-02231,,1.0,SALE-03048,"4079 Main St #34, Miami, FL 33101",ITEM-3002,20.75,20.75,Returned,PayPal,third_system_sales.json
ACC-02231,,1.0,SALE-03048,"4079 Main St #34, Miami, FL 33101",ITEM-3002,20.75,20.75,Returned,PayPal,third_system_sales.json
ACC-02231,,1.0,SALE-03048,"4079 Main St #34, Miami, FL 33101",ITEM-3002,20.75,20.75,Returned,PayPal,third_system_sales.json
ACC-02231,,1.0,SALE-03048,"4079 Main St #34, Miami, FL 33101",ITEM-3002,20.75,20.75,Returned,PayPal,third_system_sales.json
ACC-02231,,1.0,SALE-03048,"4079 Main St #34, Miami, FL 33101",ITEM-3002,20.75,20.75,Returned,PayPal,third_system_sales.json
ACC-02231,,1.0,SALE-03048,"4079 Main St #34, Miami, FL 33101",ITEM-3002,20.75,20.75,Returned,PayPal,third_system_sales.json
ACC-02231,,1.0,SALE-03048,"4079 Main St #34, Miami, FL 33101",ITEM-3002,20.75,20.75,Returned,PayPal,third_system_sales.json
ACC-02252,,1.0,SALE-03049,"6673 Park Pl, Fort Worth, TX 76101",ITEM-3006,370.64,370.64,Cancelled,Bank Transfer,third_system_sales.json
ACC-02252,,1.0,SALE-03049,"6673 Park Pl, Fort Worth, TX 76101",ITEM-3006,370.64,370.64,Cancelled,Bank Transfer,third_system_sales.json
ACC-02252,,1.0,SALE-03049,"6673 Park Pl, Fort Worth, TX 76101",ITEM-3006,370.64,370.64,Cancelled,Bank Transfer,third_system_sales.json
ACC-02252,,1.0,SALE-03049,"6673 Park Pl, Fort Worth, TX 76101",ITEM-3006,370.64,370.64,Cancelled,Bank Transfer,third_system_sales.json
ACC-02252,,1.0,SALE-03049,"6673 Park Pl, Fort Worth, TX 76101",ITEM-3006,370.64,370.64,Cancelled,Bank Transfer,third_system_sales.json
ACC-02252,,1.0,SALE-03049,"6673 Park Pl, Fort Worth, TX 76101",ITEM-3006,370.64,370.64,Cancelled,Bank Transfer,third_system_sales.json
ACC-02252,,1.0,SALE-03049,"6673 Park Pl, Fort Worth, TX 76101",ITEM-3006,370.64,370.64,Cancelled,Bank Transfer,third_system_sales.json
ACC-02046,,5.0,SALE-03050,"3912 Elm Ave, Austin, TX 78763",ITEM-3010,46.12,230.6,Completed,PayPal,third_system_sales.json
ACC-02046,,5.0,SALE-03050,"3912 Elm Ave, Austin, TX 78763",ITEM-3010,46.12,230.6,Completed,PayPal,third_system_sales.json
ACC-02046,,5.0,SALE-03050,"3912 Elm Ave, Austin, TX 78763",ITEM-3010,46.12,230.6,Completed,PayPal,third_system_sales.json
ACC-02046,,5.0,SALE-03050,"3912 Elm Ave, Austin, TX 78763",ITEM-3010,46.12,230.6,Completed,PayPal,third_system_sales.json
ACC-02046,,5.0,SALE-03050,"3912 Elm Ave, Austin, TX 78763",ITEM-3010,46.12,230.6,Completed,PayPal,third_system_sales.json
ACC-02046,,5.0,SALE-03050,"3912 Elm Ave, Austin, TX 78763",ITEM-3010,46.12,230.6,Completed,PayPal,third_system_sales.json
ACC-02046,,5.0,SALE-03050,"3912 Elm Ave, Austin, TX 78763",ITEM-3010,46.12,230.6,Completed,PayPal,third_system_sales.json
ACC-02012,,1.0,SALE-03051,"198 Park Place, # 24D, Philadelphia, PA 19029",ITEM-3009,96.29,96.29,Cancelled,Credit Card,third_system_sales.json
ACC-02012,,1.0,SALE-03051,"198 Park Place, # 24D, Philadelphia, PA 19029",ITEM-3009,96.29,96.29,Cancelled,Credit Card,third_system_sales.json
ACC-02012,,1.0,SALE-03051,"198 Park Place, # 24D, Philadelphia, PA 19029",ITEM-3009,96.29,96.29,Cancelled,Credit Card,third_system_sales.json
ACC-02012,,1.0,SALE-03051,"198 Park Place, # 24D, Philadelphia, PA 19029",ITEM-3009,96.29,96.29,Cancelled,Credit Card,third_system_sales.json
ACC-02012,,1.0,SALE-03051,"198 Park Place, # 24D, Philadelphia, PA 19029",ITEM-3009,96.29,96.29,Cancelled,Credit Card,third_system_sales.json
ACC-02012,,1.0,SALE-03051,"198 Park Place, # 24D, Philadelphia, PA 19029",ITEM-3009,96.29,96.29,Cancelled,Credit Card,third_system_sales.json
ACC-02012,,1.0,SALE-03051,"198 Park Place, # 24D, Philadelphia, PA 19029",ITEM-3009,96.29,96.29,Cancelled,Credit Card,third_system_sales.json
,HOLIDAY_SALE,1.0,2023-01-10T03:51:24.555Z,USER-1398,B09PQXDM7V,16.99,16.99,FBA,Debit,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-01-10T07:50:11.772Z,USER-1228,B07XQZX9M2,14.99,14.99,FBA,Discover,modern_sales.csv
,,1.0,2023-01-10T15:34:45.094Z,USER-1337,B08HGH6J8X,289.99,289.99,FBM,VISA,modern_sales.csv
,,1.0,2023-01-10T22:17:43.842Z,USER-1048,B08HGH6J8X,262.85,262.85,Seller,Discover,modern_sales.csv
ACC-02196,,1.0,SALE-03052,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3004,153.99,153.99,Delivered,Bank Transfer,third_system_sales.json
ACC-02196,,1.0,SALE-03052,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3004,153.99,153.99,Delivered,Bank Transfer,third_system_sales.json
ACC-02196,,1.0,SALE-03052,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3004,153.99,153.99,Delivered,Bank Transfer,third_system_sales.json
ACC-02196,,1.0,SALE-03052,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3004,153.99,153.99,Delivered,Bank Transfer,third_system_sales.json
ACC-02196,,1.0,SALE-03052,"891 Sunset Blvd, San Francisco, California 94138",ITEM-3004,153.99,153.99,Delivered,Bank Transfer,third_system_sales.json
ACC-02361,,1.0,SALE-03053,"2921 Center St, Boston, MA 02101",ITEM-3003,14.26,14.26,Pending,Debit Card,third_system_sales.json
ACC-02361,,1.0,SALE-03053,"2921 Center St, Boston, MA 02101",ITEM-3003,14.26,14.26,Pending,Debit Card,third_system_sales.json
ACC-02361,,1.0,SALE-03053,"2921 Center St, Boston, MA 02101",ITEM-3003,14.26,14.26,Pending,Debit Card,third_system_sales.json
ACC-02361,,1.0,SALE-03053,"2921 Center St, Boston, MA 02101",ITEM-3003,14.26,14.26,Pending,Debit Card,third_system_sales.json
ACC-02361,,1.0,SALE-03053,"2921 Center St, Boston, MA 02101",ITEM-3003,14.26,14.26,Pending,Debit Card,third_system_sales.json
ACC-02275,,1.0,SALE-03054,"3241 Elm Ave #100, Denver, CO 80201",ITEM-3013,65.55,65.55,Delivered,Credit Card,third_system_sales.json
ACC-02275,,1.0,SALE-03054,"3241 Elm Ave #100, Denver, CO 80201",ITEM-3013,65.55,65.55,Delivered,Credit Card,third_system_sales.json
ACC-02275,,1.0,SALE-03054,"3241 Elm Ave #100, Denver, CO 80201",ITEM-3013,65.55,65.55,Delivered,Credit Card,third_system_sales.json
ACC-02275,,1.0,SALE-03054,"3241 Elm Ave #100, Denver, CO 80201",ITEM-3013,65.55,65.55,Delivered,Credit Card,third_system_sales.json
ACC-02275,,1.0,SALE-03054,"3241 Elm Ave #100, Denver, CO 80201",ITEM-3013,65.55,65.55,Delivered,Credit Card,third_system_sales.json
ACC-02175,,1.0,SALE-03055,"7810 Oak Ave, Philadelphia, Pennsylvania 19043",ITEM-3016,142.57,142.57,Processing,Debit Card,third_system_sales.json
ACC-02175,,1.0,SALE-03055,"7810 Oak Ave, Philadelphia, Pennsylvania 19043",ITEM-3016,142.57,142.57,Processing,Debit Card,third_system_sales.json
ACC-02175,,1.0,SALE-03055,"7810 Oak Ave, Philadelphia, Pennsylvania 19043",ITEM-3016,142.57,142.57,Processing,Debit Card,third_system_sales.json
ACC-02175,,1.0,SALE-03055,"7810 Oak Ave, Philadelphia, Pennsylvania 19043",ITEM-3016,142.57,142.57,Processing,Debit Card,third_system_sales.json
ACC-02175,,1.0,SALE-03055,"7810 Oak Ave, Philadelphia, Pennsylvania 19043",ITEM-3016,142.57,142.57,Processing,Debit Card,third_system_sales.json
ACC-02080,,4.0,SALE-03056,"2087 Sunset Boulevard, Philadelphia, PA 19004",ITEM-3003,14.26,57.04,Delivered,PayPal,third_system_sales.json
ACC-02080,,4.0,SALE-03056,"2087 Sunset Boulevard, Philadelphia, PA 19004",ITEM-3003,14.26,57.04,Delivered,PayPal,third_system_sales.json
ACC-02080,,4.0,SALE-03056,"2087 Sunset Boulevard, Philadelphia, PA 19004",ITEM-3003,14.26,57.04,Delivered,PayPal,third_system_sales.json
ACC-02080,,4.0,SALE-03056,"2087 Sunset Boulevard, Philadelphia, PA 19004",ITEM-3003,14.26,57.04,Delivered,PayPal,third_system_sales.json
ACC-02080,,4.0,SALE-03056,"2087 Sunset Boulevard, Philadelphia, PA 19004",ITEM-3003,14.26,57.04,Delivered,PayPal,third_system_sales.json
ACC-02143,,1.0,SALE-03057,"6533 Church St, San Francisco, California 94176",ITEM-3015,54.68,54.68,Delivered,Bank Transfer,third_system_sales.json
ACC-02143,,1.0,SALE-03057,"6533 Church St, San Francisco, California 94176",ITEM-3015,54.68,54.68,Delivered,Bank Transfer,third_system_sales.json
ACC-02143,,1.0,SALE-03057,"6533 Church St, San Francisco, California 94176",ITEM-3015,54.68,54.68,Delivered,Bank Transfer,third_system_sales.json
ACC-02143,,1.0,SALE-03057,"6533 Church St, San Francisco, California 94176",ITEM-3015,54.68,54.68,Delivered,Bank Transfer,third_system_sales.json
ACC-02143,,1.0,SALE-03057,"6533 Church St, San Francisco, California 94176",ITEM-3015,54.68,54.68,Delivered,Bank Transfer,third_system_sales.json
,COUPON_10,1.0,2023-01-11T02:39:24.034Z,USER-1004,B08KY654WZ,88.92,88.92,FBM,Debit,modern_sales.csv
,,1.0,2023-01-11T05:33:57.337Z,USER-1042,B09KLDX7M3,129.99,129.99,FBM,VISA,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-01-11T10:56:29.658Z,USER-1278,B09PQXDM7V,16.99,16.99,FBA,VISA,modern_sales.csv
,,1.0,2023-01-11T19:23:14.988Z,USER-1449,B07T8JNXRP,24.99,24.99,Seller,VISA,modern_sales.csv
,,1.0,2023-01-11T23:08:45.524Z,USER-1487,B08GGGM5D9,329.99,329.99,Seller,AmEx,modern_sales.csv
ACC-02041,,1.0,SALE-03058,"7848 River Dr, Denver, CO 80261",ITEM-3006,370.64,370.64,Completed,Bank Transfer,third_system_sales.json
ACC-02041,,1.0,SALE-03058,"7848 River Dr, Denver, CO 80261",ITEM-3006,370.64,370.64,Completed,Bank Transfer,third_system_sales.json
ACC-02041,,1.0,SALE-03058,"7848 River Dr, Denver, CO 80261",ITEM-3006,370.64,370.64,Completed,Bank Transfer,third_system_sales.json
ACC-02041,,1.0,SALE-03058,"7848 River Dr, Denver, CO 80261",ITEM-3006,370.64,370.64,Completed,Bank Transfer,third_system_sales.json
ACC-02041,,1.0,SALE-03058,"7848 River Dr, Denver, CO 80261",ITEM-3006,370.64,370.64,Completed,Bank Transfer,third_system_sales.json
ACC-02094,,5.0,SALE-03059,"523 Broadway, Chicago, IL 60689",ITEM-3006,370.64,1853.2,Processing,PayPal,third_system_sales.json
ACC-02094,,5.0,SALE-03059,"523 Broadway, Chicago, IL 60689",ITEM-3006,370.64,1853.2,Processing,PayPal,third_system_sales.json
ACC-02094,,5.0,SALE-03059,"523 Broadway, Chicago, IL 60689",ITEM-3006,370.64,1853.2,Processing,PayPal,third_system_sales.json
ACC-02094,,5.0,SALE-03059,"523 Broadway, Chicago, IL 60689",ITEM-3006,370.64,1853.2,Processing,PayPal,third_system_sales.json
ACC-02094,,5.0,SALE-03059,"523 Broadway, Chicago, IL 60689",ITEM-3006,370.64,1853.2,Processing,PayPal,third_system_sales.json
ACC-02188,,4.0,SALE-03060,"1408 Washington Blvd, Columbus, Ohio 43029",ITEM-3005,82.23,328.92,Processing,Debit Card,third_system_sales.json
ACC-02188,,4.0,SALE-03060,"1408 Washington Blvd, Columbus, Ohio 43029",ITEM-3005,82.23,328.92,Processing,Debit Card,third_system_sales.json
ACC-02188,,4.0,SALE-03060,"1408 Washington Blvd, Columbus, Ohio 43029",ITEM-3005,82.23,328.92,Processing,Debit Card,third_system_sales.json
ACC-02188,,4.0,SALE-03060,"1408 Washington Blvd, Columbus, Ohio 43029",ITEM-3005,82.23,328.92,Processing,Debit Card,third_system_sales.json
ACC-02188,,4.0,SALE-03060,"1408 Washington Blvd, Columbus, Ohio 43029",ITEM-3005,82.23,328.92,Processing,Debit Card,third_system_sales.json
ACC-02079,,1.0,SALE-03061,"7205 Park Place, San Antonio, TX 78296",ITEM-3010,46.12,46.12,Pending,Debit Card,third_system_sales.json
ACC-02079,,1.0,SALE-03061,"7205 Park Place, San Antonio, TX 78296",ITEM-3010,46.12,46.12,Pending,Debit Card,third_system_sales.json
ACC-02079,,1.0,SALE-03061,"7205 Park Place, San Antonio, TX 78296",ITEM-3010,46.12,46.12,Pending,Debit Card,third_system_sales.json
ACC-02079,,1.0,SALE-03061,"7205 Park Place, San Antonio, TX 78296",ITEM-3010,46.12,46.12,Pending,Debit Card,third_system_sales.json
ACC-02079,,1.0,SALE-03061,"7205 Park Place, San Antonio, TX 78296",ITEM-3010,46.12,46.12,Pending,Debit Card,third_system_sales.json
,,1.0,2023-01-12T02:50:04.732Z,USER-1380,B09NBLQH43,24.99,24.99,Seller,PayPal,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-01-12T04:50:43.707Z,USER-1217,B07ZPKN6YR,84.99,84.99,FBM,MasterCard,modern_sales.csv
,COUPON_10,1.0,2023-01-12T11:34:24.975Z,USER-1029,B08XYDLC1P,99.99,99.99,FBM,VISA,modern_sales.csv
